Player,Rating,KFactor,NumGames
5583,2295,15,30
5584,2316,15,30
5585,2277,15,30
5591,2227,15,30
5593,2247,15,30
5603,2112,25,14
5615,2165,15,30
5617,2227,15,30
5619,2249,15,30
5620,2142,15,30
5621,2190,15,30
5622,2099,15,30
5626,2243,15,30
5627,2410,10,30
5628,2113,15,30
5629,2364,10,30
5637,2401,10,30
5640,2497,10,30
5642,2216,15,30
5643,2528,10,30
5657,2165,25,12
5660,2460,10,30
5670,2031,15,30
5671,2385,10,30
5672,2238,25,28
5679,2393,10,30
5683,2089,25,17
5686,2114,25,18
5690,2261,15,30
5691,2275,25,10
5693,2196,15,30
5697,2220,15,30
5699,2247,15,30
5702,2244,15,30
5705,2212,15,30
5707,2278,15,30
5711,2303,15,30
5713,2205,15,30
5717,2373,15,30
5718,2151,25,18
5719,2185,25,9
5723,2327,15,30
5724,2052,15,30
5725,2201,15,30
5728,2039,15,30
5731,2416,10,30
5733,2146,15,30
5736,2041,25,23
5739,2397,10,30
5741,2234,15,30
5752,2185,25,14
5755,2292,15,30
5757,2219,15,30
5760,2299,15,30
5780,2073,15,30
5783,2204,25,17
5786,2109,25,25
5788,2046,25,16
5796,2148,25,9
5803,2484,10,30
5807,2233,15,30
5812,2280,15,30
5816,2062,15,30
5818,2554,10,30
5819,2185,25,9
5823,2151,15,30
5824,2426,10,30
5827,2258,15,30
5832,2256,15,30
5833,2142,25,20
5834,2239,15,30
5835,2318,15,30
5837,2333,15,30
5838,2321,10,30
5846,2080,15,30
5849,2108,15,30
5853,2076,15,30
5854,2187,15,30
5863,2268,25,21
5866,2095,15,30
5869,2107,15,30
5872,2283,15,30
5873,2177,15,30
5878,2340,10,30
5879,2337,15,30
5882,2103,15,30
5884,2401,10,30
5885,2225,15,30
5889,2116,15,30
5891,2263,15,30
5894,2066,25,15
5896,2180,15,30
5919,2432,10,30
5922,2225,25,23
5927,2231,25,18
5928,2298,25,27
5931,2225,15,30
5933,2481,10,30
5935,2119,15,30
5937,2428,10,30
5941,2277,15,30
5949,2217,15,30
5955,2094,25,18
5956,2402,10,30
5962,2187,15,30
5968,2158,25,10
5970,2348,10,30
5980,2093,15,30
5986,2171,25,15
5995,2494,10,30
5997,2305,15,30
6006,2153,25,22
6016,2146,25,10
6019,2243,25,21
6027,2341,15,30
6031,2135,15,30
6034,2383,10,30
6035,2277,15,30
6040,2171,15,30
6042,2405,10,30
6048,2664,10,30
6053,2191,15,30
6054,2329,10,30
6056,2285,15,30
6060,2113,15,30
6065,2103,15,30
6066,2083,15,30
6068,2137,15,30
6070,2093,15,30
6072,2365,10,30
6074,2270,15,30
6076,2173,25,18
6087,2223,15,30
6088,2253,15,30
6092,2338,15,30
6093,2171,25,16
6095,2162,25,16
6098,2210,15,30
6105,2571,10,30
6106,2355,15,30
6107,2221,15,30
6108,2197,15,30
6110,2008,15,30
6111,2396,10,30
6116,2156,25,15
6118,2284,15,30
6119,2518,10,30
6124,2400,10,30
6125,2288,15,30
6126,2377,10,30
6129,2104,15,30
6136,2557,10,30
6143,2351,10,30
6144,2083,15,30
6145,2626,10,30
6146,2018,15,30
6148,2272,25,11
6152,2198,15,30
6153,2162,15,30
6159,2130,15,30
6160,2170,25,26
6161,2359,10,30
6164,2527,10,30
6169,2198,15,30
6171,2289,15,30
6172,2246,15,30
6175,2149,15,30
6180,2176,25,9
6181,2281,15,30
6183,2280,15,30
6184,2119,25,11
6185,2296,25,28
6187,2157,15,30
6192,2110,15,30
6194,2299,25,20
6206,2200,15,30
6209,2237,15,30
6217,2254,15,30
6222,2019,15,30
6225,2373,15,30
6226,2517,10,30
6235,2182,15,30
6238,2207,25,12
6241,2305,15,30
6242,2253,15,30
6243,2262,15,30
6246,2308,10,30
6249,2037,15,30
6254,2163,25,20
6255,2240,15,30
6257,2160,15,30
6259,2276,15,30
6260,2041,25,22
6261,2209,15,30
6262,2257,15,30
6266,2086,25,26
6268,2412,10,30
6270,2200,15,30
6272,2041,25,12
6281,2238,15,30
6284,2256,15,30
6289,2401,10,30
6293,2031,25,16
6295,2247,25,29
6300,2207,25,19
6303,2119,15,30
6310,2408,10,30
6314,2209,25,26
6320,2111,15,30
6328,2200,15,30
6332,2363,10,30
6335,2249,15,30
6342,2346,15,30
6344,2310,15,30
6346,2230,15,30
6356,2119,15,30
6358,2078,15,30
6360,2301,25,23
6365,2154,15,30
6368,2203,15,30
6371,2269,15,30
6380,2226,15,30
6384,2055,15,30
6388,2187,15,30
6392,2162,15,30
6395,2202,15,30
6396,2331,10,30
6399,2069,15,30
6400,2317,15,30
6401,2287,15,30
6405,2127,25,19
6411,2321,15,30
6413,2351,15,30
6419,2245,15,30
6422,2277,25,10
6432,2051,25,14
6437,2252,15,30
6440,2342,25,21
6441,2254,15,30
6446,2232,25,20
6448,2163,25,13
6455,2276,15,30
6461,2136,25,20
6464,2205,25,27
6469,2270,15,30
6471,2061,25,14
6476,2184,15,30
6483,2054,25,19
6485,2210,15,30
6491,2117,15,30
6496,2329,15,30
6498,2363,10,30
6508,2313,15,30
6510,2190,25,17
6514,2251,15,30
6515,2177,15,30
6520,2022,25,13
6521,2226,25,19
6532,2168,15,30
6534,2226,10,30
6535,2102,25,10
6541,2429,10,30
6543,2187,25,13
6554,2036,15,30
6557,2203,25,12
6560,2097,15,30
6562,2230,15,30
6564,2291,15,30
6566,2202,15,30
6588,2122,25,19
6590,2345,15,30
6593,2149,25,29
6596,2231,25,19
6599,2144,15,30
6603,2153,25,10
6605,2298,15,30
6607,2465,10,30
6608,2145,25,19
6611,2311,15,30
6615,2126,25,22
6622,2292,15,30
6623,2396,10,30
6628,2336,15,30
6631,2503,10,30
6632,2402,10,30
6636,2068,25,17
6644,2078,25,24
6647,2157,15,30
6655,2226,10,30
6658,2259,15,30
6660,2097,25,19
6664,2044,15,30
6665,2378,15,30
6679,2372,10,30
6680,2190,15,30
6682,2433,10,30
6683,2125,15,30
6684,2135,15,30
6686,2099,15,30
6691,2304,15,30
6692,2267,25,9
6693,2163,15,30
6695,2264,15,30
6697,2456,10,30
6701,2050,15,30
6704,2272,15,30
6713,2414,10,30
6715,2205,25,9
6718,2263,15,30
6719,2278,15,30
6722,2232,15,30
6724,2139,25,16
6727,2110,15,30
6731,2351,15,30
6737,2213,15,30
6738,2111,15,30
6739,2303,15,30
6745,2199,25,21
6750,2165,15,30
6759,2083,15,30
6762,2241,15,30
6770,2044,15,30
6771,2279,15,30
6773,2209,15,30
6779,2219,15,30
6783,2138,25,12
6793,2313,25,27
6797,2069,15,30
6798,2524,10,30
6799,2361,10,30
6802,2341,15,30
6812,2077,15,30
6814,2031,15,30
6816,2094,15,30
6823,2169,15,30
6832,2359,10,30
6839,2227,25,28
6847,2290,15,30
6851,2194,15,30
6857,2212,15,30
6858,2118,15,30
6862,2242,25,14
6865,2371,10,30
6867,2148,25,20
6868,2314,15,30
6872,2133,15,30
6874,2322,15,30
6878,2226,15,30
6891,2245,15,30
6892,2239,15,30
6895,2438,10,30
6896,2185,25,13
6900,2218,25,13
6904,2158,15,30
6909,2326,15,30
6911,2608,10,30
6921,2126,15,30
6922,2182,15,30
6923,2146,15,30
6925,2205,15,30
6928,2158,25,16
6931,2148,25,12
6934,2268,15,30
6938,2386,10,30
6942,2177,15,30
6944,2136,15,30
6953,2025,15,30
6954,2333,15,30
6959,2050,15,30
6960,2248,15,30
6961,2616,10,30
6966,2223,15,30
6969,2222,25,21
6972,2212,25,26
6974,2496,10,30
6976,2421,10,30
6983,2218,15,30
6988,2098,15,30
6994,2236,15,30
7001,2274,25,21
7002,2225,25,16
7003,2140,15,30
7004,2267,15,30
7005,2111,15,30
7011,2235,15,30
7020,2283,15,30
7023,2043,15,30
7038,2147,15,30
7041,2132,15,30
7045,2285,15,30
7050,2113,15,30
7051,2351,25,19
7054,2304,25,17
7058,2374,10,30
7062,2220,15,30
7064,2152,15,30
7065,2261,15,30
7072,2169,15,30
7076,2160,15,30
7084,2313,15,30
7086,2388,10,30
7087,2272,15,30
7089,2546,10,30
7091,2091,25,19
7096,2023,15,30
7099,2369,15,30
7102,2218,15,30
7104,2250,15,30
7111,2027,15,30
7114,2267,25,19
7116,2260,15,30
7121,2129,15,30
7127,2139,15,30
7129,2190,15,30
7139,2148,15,30
7140,2219,25,23
7142,2112,15,30
7151,2237,25,13
7157,2556,10,30
7161,2226,15,30
7176,2345,15,30
7178,2151,25,29
7186,2114,15,30
7188,2249,15,30
7190,2194,15,30
7196,2212,15,30
7197,2417,10,30
7198,2210,15,30
7217,2264,15,30
7222,2349,15,30
7223,2331,15,30
7230,2115,25,16
7235,2330,15,30
7240,2178,15,30
7250,2438,10,30
7269,2055,25,13
7274,2140,15,30
7275,2263,15,30
7276,2053,15,30
7277,2111,25,14
7278,2150,15,30
7280,2021,25,17
7284,2172,15,30
7287,2332,15,30
7291,2191,15,30
7293,2132,15,30
7296,2173,15,30
7299,2248,15,30
7304,2144,15,30
7306,2462,10,30
7313,2175,25,21
7315,2386,15,30
7319,2149,15,30
7321,2508,10,30
7330,2302,15,30
7331,2229,25,18
7332,2320,15,30
7352,2038,15,30
7353,2151,25,25
7354,2381,15,30
7365,2516,10,30
7367,2150,15,30
7369,2240,15,30
7371,2074,15,30
7372,2050,15,30
7373,2214,15,30
7375,2147,15,30
7377,2345,10,30
7378,2088,15,30
7381,2270,15,30
7386,2321,15,30
7393,2099,25,11
7395,2287,15,30
7398,2162,15,30
7409,2056,15,30
7415,2206,15,30
7422,2362,15,30
7423,2075,25,22
7424,2342,15,30
7432,2161,15,30
7436,2149,15,30
7437,2354,10,30
7441,2120,15,30
7446,2149,15,30
7447,2374,15,30
7449,2240,15,30
7450,2421,10,30
7452,2182,15,30
7460,2021,15,30
7474,2333,15,30
7482,2324,15,30
7484,2369,15,30
7485,2038,25,28
7490,2381,10,30
7492,2089,15,30
7495,2251,15,30
7497,2317,15,30
7498,2204,15,30
7502,2164,15,30
7503,2409,10,30
7506,2497,10,30
7511,2141,25,22
7515,2358,10,30
7525,2300,15,30
7526,2259,15,30
7532,2213,15,30
7537,2333,15,30
7539,2197,15,30
7546,2087,25,17
7550,2448,10,30
7551,2215,15,30
7552,2235,15,30
7554,2164,15,30
7557,2204,15,30
7558,2434,10,30
7561,2190,15,30
7565,2223,15,30
7566,2160,15,30
7567,2069,15,30
7568,2241,15,30
7573,2276,15,30
7574,2173,15,30
7579,2221,15,30
7581,2130,15,30
7594,2426,10,30
7596,2240,15,30
7600,2149,25,18
7604,2195,15,30
7610,2531,10,30
7612,2049,25,22
7618,2114,15,30
7620,2093,25,13
7631,2026,25,21
7633,2271,15,30
7638,2230,15,30
7644,2390,10,30
7646,2272,25,27
7648,2226,25,24
7649,2184,15,30
7658,2173,15,30
7663,2237,15,30
7667,2342,15,30
7669,2470,10,30
7676,2432,10,30
7678,2300,15,30
7679,2155,15,30
7680,2328,15,30
7681,2197,15,30
7682,2452,10,30
7689,2255,15,30
7693,2111,15,30
7700,2503,10,30
7703,2110,15,30
7706,2068,15,30
7710,2264,15,30
7717,2232,15,30
7720,2220,15,30
7721,2045,15,30
7729,2158,15,30
7732,2117,15,30
7737,2145,15,30
7738,2283,25,23
7739,2129,15,30
7742,2415,10,30
7746,2280,15,30
7761,2091,15,30
7765,2274,15,30
7766,2182,15,30
7767,2267,15,30
7769,2420,10,30
7772,2724,10,30
7779,2275,15,30
7780,2176,15,30
7784,2273,15,30
7790,2236,15,30
7792,2063,15,30
7794,2316,15,30
7809,2196,15,30
7810,2160,15,30
7811,2277,15,30
7813,2244,15,30
7814,2375,15,30
7816,2114,25,26
7818,2191,15,30
7825,2195,15,30
7829,2452,10,30
7836,2255,15,30
7843,2488,10,30
7851,2227,15,30
7858,2434,10,30
7860,2242,25,20
7861,2248,15,30
7880,2604,10,30
7887,2342,15,30
7889,2240,15,30
7890,2164,25,18
7891,2153,15,30
7901,2146,15,30
7904,2197,25,17
7906,2175,15,30
7908,2102,15,30
7909,2166,15,30
7920,2206,25,15
7929,2238,25,9
7930,2244,15,30
7931,2241,15,30
7934,2300,15,30
7935,2265,15,30
7943,2548,10,30
7947,2271,15,30
7948,2211,15,30
7949,2288,15,30
7951,2339,15,30
7952,2196,25,25
7955,2171,15,30
7958,2248,15,30
7959,2269,15,30
7961,2173,15,30
7969,2267,15,30
7975,2063,25,26
7978,2190,15,30
7982,2345,15,30
7991,2126,15,30
7994,2110,25,12
7995,2217,15,30
8011,2260,15,30
8018,2206,15,30
8021,2191,15,30
8022,2098,15,30
8026,2453,10,30
8031,2122,15,30
8036,2187,15,30
8041,2246,15,30
8046,2342,15,30
8047,2403,10,30
8057,2317,15,30
8065,2190,15,30
8071,2277,15,30
8072,2277,15,30
8076,2176,15,30
8079,2041,25,13
8081,2260,25,24
8083,2215,15,30
8086,2534,10,30
8097,2035,25,29
8099,2373,15,30
8102,2251,15,30
8103,2639,10,30
8104,2373,15,30
8107,2361,10,30
8108,2146,15,30
8109,2140,15,30
8112,2325,15,30
8124,2176,25,13
8125,2369,15,30
8128,2377,15,30
8129,2260,15,30
8131,2372,10,30
8135,2209,15,30
8139,2150,15,30
8147,2199,15,30
8150,2421,10,30
8152,2191,15,30
8156,2205,15,30
8157,2005,15,30
8158,2313,15,30
8159,2162,15,30
8160,2308,15,30
8167,2202,15,30
8171,2373,10,30
8178,2204,15,30
8179,2063,25,13
8181,2223,25,24
8182,2123,15,30
8188,2145,15,30
8190,2413,10,30
8191,2211,25,29
8197,2245,15,30
8199,2191,15,30
8201,2076,15,30
8206,2254,15,30
8210,2346,15,30
8211,2593,10,30
8226,2195,15,30
8227,2409,10,30
8231,2247,15,30
8237,2098,15,30
8240,2021,15,30
8245,2035,25,22
8250,2228,15,30
8254,2057,25,17
8256,2223,15,30
8257,2309,15,30
8260,2164,25,21
8263,2227,15,30
8273,2137,25,14
8275,2220,15,30
8277,2068,15,30
8278,2248,15,30
8280,2137,15,30
8281,2561,10,30
8283,2356,10,30
8284,2426,10,30
8285,2067,25,21
8289,2413,10,30
8293,2164,15,30
8294,2367,10,30
8295,2215,15,30
8296,2174,25,16
8297,2159,25,24
8311,2210,15,30
8318,2111,15,30
8326,2123,25,12
8336,2200,15,30
8338,2224,15,30
8349,2018,15,30
8350,2269,15,30
8353,2124,15,30
8356,2425,10,30
8359,2399,10,30
8365,2340,10,30
8369,2171,25,19
8371,2452,10,30
8382,2416,10,30
8386,2165,15,30
8390,2222,15,30
8393,2190,15,30
8397,2275,15,30
8398,2221,15,30
8401,2245,25,19
8403,2296,15,30
8409,2285,15,30
8414,2336,15,30
8423,2292,15,30
8431,2357,15,30
8435,2112,15,30
8439,2165,15,30
8441,2295,15,30
8443,2180,15,30
8446,2311,10,30
8451,2277,15,30
8455,2022,25,20
8460,2397,10,30
8461,2282,15,30
8467,2502,10,30
8468,2290,25,21
8471,2090,25,16
8477,2265,15,30
8481,2250,15,30
8482,2045,15,30
8489,2261,15,30
8497,2154,15,30
8498,2573,10,30
8503,2051,15,30
8506,2201,25,15
8507,2407,10,30
8511,2297,15,30
8516,2232,15,30
8520,2566,10,30
8523,2417,10,30
8528,2313,15,30
8529,2191,15,30
8532,2387,10,30
8534,2230,15,30
8535,2315,15,30
8536,2217,15,30
8538,2074,25,19
8541,2077,15,30
8548,2211,15,30
8557,2422,10,30
8558,2325,15,30
8559,2175,15,30
8563,2255,15,30
8569,2411,10,30
8573,2265,15,30
8574,2115,15,30
8576,2242,15,30
8581,2041,15,30
8584,2453,10,30
8590,2260,15,30
8599,2126,15,30
8601,2180,15,30
8609,2081,25,26
8612,2170,15,30
8614,2023,15,30
8616,2208,25,12
8617,2117,25,20
8621,2224,15,30
8624,2615,10,30
8628,2387,15,30
8631,2240,15,30
8632,2429,10,30
8634,2225,15,30
8636,2392,10,30
8643,2198,25,11
8644,2260,15,30
8645,2111,25,27
8648,2217,15,30
8651,2172,25,14
8654,2091,25,23
8655,2135,15,30
8657,2238,15,30
8661,2349,15,30
8665,2182,25,17
8670,2330,15,30
8675,2067,15,30
8676,2354,10,30
8686,2219,15,30
8688,2239,25,9
8689,2006,15,30
8695,2416,10,30
8697,2203,15,30
8698,2163,15,30
8703,2231,15,30
8706,2131,15,30
8713,2190,15,30
8717,2328,15,30
8720,2367,15,30
8723,2319,25,18
8725,2091,15,30
8726,2254,15,30
8728,2276,15,30
8729,2250,15,30
8732,2460,10,30
8734,2277,25,28
8737,2126,15,30
8752,2052,15,30
8755,2348,15,30
8757,2166,15,30
8760,2426,10,30
8763,2160,15,30
8765,2229,25,24
8766,2169,25,16
8785,2311,15,30
8789,2187,15,30
8791,2221,15,30
8793,2117,15,30
8794,2224,15,30
8795,2174,15,30
8800,2272,15,30
8805,2281,15,30
8816,2188,15,30
8818,2245,15,30
8819,2194,15,30
8820,2390,10,30
8822,2162,25,28
8826,2374,15,30
8828,2405,10,30
8831,2466,10,30
8835,2545,10,30
8836,2363,25,21
8847,2366,15,30
8850,2198,15,30
8852,2179,15,30
8857,2182,15,30
8859,2377,10,30
8862,2148,15,30
8868,2310,15,30
8869,2181,15,30
8870,2203,15,30
8872,2325,15,30
8873,2354,15,30
8874,2427,10,30
8877,2380,15,30
8884,2200,15,30
8888,2159,15,30
8892,2376,10,30
8897,2232,15,30
8899,2131,15,30
8904,2177,15,30
8910,2534,10,30
8911,2432,10,30
8914,2144,15,30
8915,2048,15,30
8921,2340,10,30
8925,2230,15,30
8927,2205,15,30
8933,2052,25,29
8943,2071,15,30
8946,2126,15,30
8949,2397,15,30
8956,2226,15,30
8959,2157,15,30
8960,2201,15,30
8961,2359,10,30
8962,2311,10,30
8964,2199,15,30
8969,2440,10,30
8970,2374,15,30
8981,2385,15,30
8982,2179,15,30
8996,2252,25,10
8997,2234,15,30
8999,2133,15,30
9002,2261,15,30
9004,2185,15,30
9011,2220,15,30
9014,2122,15,30
9016,2220,15,30
9020,2165,15,30
9025,2243,15,30
9027,2258,15,30
9028,2258,15,30
9030,2094,15,30
9033,2177,15,30
9040,2411,10,30
9042,2055,15,30
9043,2161,25,9
9051,2464,10,30
9053,2545,10,30
9054,2280,15,30
9062,2335,15,30
9075,2293,15,30
9076,2392,10,30
9081,2111,15,30
9082,2148,15,30
9089,2246,15,30
9091,2354,10,30
9093,2215,15,30
9094,2171,15,30
9097,2281,15,30
9101,2278,15,30
9102,2277,15,30
9107,2213,15,30
9108,2128,15,30
9113,2149,15,30
9118,2387,10,30
9123,2279,15,30
9135,2130,15,30
9139,2196,15,30
9141,2134,15,30
9148,2221,25,11
9153,2305,15,30
9155,2291,15,30
9165,2368,10,30
9170,2169,15,30
9172,2488,10,30
9173,2249,15,30
9175,2197,15,30
9178,2140,25,19
9179,2293,15,30
9195,2391,10,30
9199,2282,15,30
9202,2272,15,30
9203,2425,10,30
9206,2181,25,11
9212,2149,15,30
9214,2453,10,30
9219,2268,15,30
9225,2315,15,30
9231,2368,10,30
9234,2334,15,30
9237,2067,25,29
9246,2137,15,30
9247,2229,15,30
9249,2532,10,30
9252,2451,10,30
9256,2017,25,25
9258,2411,25,24
9260,2214,15,30
9265,2237,15,30
9271,2482,10,30
9275,2172,15,30
9283,2110,15,30
9288,2347,15,30
9293,2588,10,30
9294,2412,10,30
9295,2111,25,20
9301,2181,15,30
9302,2134,15,30
9307,2446,10,30
9308,2348,15,30
9313,2117,15,30
9314,2314,15,30
9316,2266,15,30
9317,2200,15,30
9320,2110,25,25
9321,2113,25,11
9322,2249,15,30
9324,2312,15,30
9331,2253,15,30
9335,2525,10,30
9336,2170,15,30
9337,2178,15,30
9344,2310,15,30
9345,2076,15,30
9347,2257,15,30
9348,2194,15,30
9351,2110,25,9
9353,2150,15,30
9358,2228,25,19
9360,2312,15,30
9361,2044,15,30
9362,2213,25,18
9369,2307,15,30
9372,2157,15,30
9376,2502,10,30
9377,2150,15,30
9378,2222,25,10
9386,2299,25,13
9394,2729,10,30
9395,2063,15,30
9397,2370,10,30
9399,2810,10,30
9401,2213,15,30
9407,2243,15,30
9414,2568,10,30
9418,2109,15,30
9421,2297,15,30
9422,2355,15,30
9438,2218,15,30
9440,2154,15,30
9442,2471,10,30
9446,2124,15,30
9447,2277,15,30
9450,2368,10,30
9455,2232,15,30
9462,2180,15,30
9464,2037,15,30
9465,2308,15,30
9466,2491,10,30
9468,2269,15,30
9471,2230,15,30
9477,2351,10,30
9479,2142,15,30
9480,2123,15,30
9485,2181,15,30
9489,2330,15,30
9494,2141,15,30
9500,2269,25,26
9501,2354,15,30
9503,2505,10,30
9508,2231,15,30
9512,2595,10,30
9514,2265,15,30
9519,2265,25,28
9524,2246,15,30
9525,2454,10,30
9526,2188,25,14
9528,2134,25,13
9535,2089,25,13
9536,2240,15,30
9542,2075,25,19
9544,2256,25,10
9555,2369,10,30
9556,2079,15,30
9564,2132,15,30
9572,2232,15,30
9574,2410,10,30
9575,2314,15,30
9579,2261,15,30
9597,2126,25,21
9602,2021,25,16
9606,2059,15,30
9613,2095,15,30
9614,2526,10,30
9616,2382,10,30
9621,2105,15,30
9626,2216,15,30
9628,2519,10,30
9632,2142,15,30
9635,2063,25,13
9636,2249,15,30
9638,2332,10,30
9647,2236,15,30
9649,2057,25,11
9650,2176,15,30
9651,2190,25,10
9653,2215,15,30
9660,2185,25,27
9670,2199,15,30
9674,2225,15,30
9680,2300,15,30
9681,2211,25,15
9694,2148,15,30
9695,2214,15,30
9698,2165,15,30
9699,2256,15,30
9700,2381,10,30
9709,2214,15,30
9712,2089,25,15
9713,2439,10,30
9720,2082,25,15
9723,2144,15,30
9724,2300,15,30
9729,2104,25,10
9731,2264,15,30
9732,2083,25,21
9736,2242,15,30
9741,2323,15,30
9757,2183,15,30
9758,2324,15,30
9763,2519,10,30
9764,2207,15,30
9768,2169,15,30
9769,2201,15,30
9774,2390,10,30
9782,2706,10,30
9784,2459,10,30
9787,2538,10,30
9788,2421,10,30
9792,2211,15,30
9795,2256,15,30
9798,2191,15,30
9800,2272,15,30
9808,2111,15,30
9809,2411,10,30
9812,2070,15,30
9814,2202,15,30
9821,2089,15,30
9825,2122,25,17
9829,2215,15,30
9836,2110,15,30
9837,2191,15,30
9842,2105,15,30
9843,2289,15,30
9849,2236,15,30
9852,2322,25,19
9854,2243,15,30
9857,2300,15,30
9863,2189,15,30
9865,2114,15,30
9869,2215,25,19
9871,2192,25,20
9878,2369,15,30
9880,2254,15,30
9884,2259,15,30
9899,2172,25,20
9900,2239,25,17
9903,2367,25,16
9907,2503,10,30
9914,2147,15,30
9923,2385,15,30
9928,2296,15,30
9932,2402,10,30
9939,2051,15,30
9945,2153,15,30
9947,2226,15,30
9949,2097,15,30
9950,2189,15,30
9951,2410,10,30
9956,2187,15,30
9961,2388,10,30
9966,2145,15,30
9967,2248,15,30
9970,2423,10,30
9973,2284,15,30
9974,2155,15,30
9978,2297,25,9
9981,2107,25,27
9982,2162,25,19
9986,2269,15,30
9988,2180,25,10
9990,2173,15,30
9995,2239,15,30
10004,2436,10,30
10020,2376,10,30
10027,2319,15,30
10034,2089,15,30
10039,2288,15,30
10041,2060,15,30
10045,2094,15,30
10052,2059,25,18
10058,2136,15,30
10060,2113,25,26
10066,2226,25,14
10071,2358,15,30
10074,2298,15,30
10086,2374,15,30
10088,2116,15,30
10092,2514,10,30
10095,2284,15,30
10107,2163,15,30
10108,2314,15,30
10115,2018,25,21
10121,2278,15,30
10131,2232,15,30
10135,2221,15,30
10136,2041,25,22
10149,2113,15,30
10153,2177,15,30
10154,2104,15,30
10155,2236,15,30
10157,2435,10,30
10161,2373,15,30
10163,2407,10,30
10169,2157,15,30
10172,2313,15,30
10175,2263,25,26
10176,2127,15,30
10180,2591,10,30
10187,2189,15,30
10195,2022,25,10
10198,2257,15,30
10204,2242,15,30
10210,2051,15,30
10218,2143,15,30
10222,2201,25,22
10223,2460,10,30
10225,2306,15,30
10226,2174,25,13
10227,2309,15,30
10235,2357,15,30
10239,2291,15,30
10241,2269,15,30
10244,2135,15,30
10245,2391,10,30
10248,2231,15,30
10250,2212,15,30
10252,2460,10,30
10255,2304,25,22
10257,2153,15,30
10263,2165,25,19
10266,2443,10,30
10270,2115,25,15
10276,2057,15,30
10277,2224,15,30
10282,2235,15,30
10293,2237,15,30
10294,2275,15,30
10296,2134,15,30
10299,2274,15,30
10303,2232,15,30
10305,2104,15,30
10306,2168,15,30
10311,2180,25,16
10312,2241,25,17
10313,2114,15,30
10314,2171,15,30
10315,2319,15,30
10321,2277,15,30
10325,2056,25,27
10328,2152,15,30
10334,2173,15,30
10336,2179,15,30
10340,2403,10,30
10342,2166,15,30
